Source,Target,IntervalNumber,StartTime,EndTime,Duration,StartOrbit,EndOrbit
WalkerDelta_3,Ground station 1,4,2023-06-01 05:57:00,2023-06-01 06:01:00,240,4,4
WalkerDelta_6,Ground station 1,2,2023-06-01 05:58:00,2023-06-01 06:09:00,660,4,4
WalkerDelta_20,Ground station 1,4,2023-06-01 06:02:00,2023-06-01 06:20:00,1080,4,4
WalkerDelta_2,Ground station 1,4,2023-06-01 06:22:00,2023-06-01 06:26:00,240,4,5
WalkerDelta_5,Ground station 1,2,2023-06-01 06:22:00,2023-06-01 06:34:00,720,4,5
WalkerDelta_19,Ground station 1,4,2023-06-01 06:30:00,2023-06-01 06:47:00,1020,4,4
WalkerDelta_1,Ground station 1,5,2023-06-01 06:47:00,2023-06-01 06:52:00,300,5,5
WalkerDelta_8,Ground station 1,2,2023-06-01 06:47:00,2023-06-01 06:59:00,720,5,5
WalkerDelta_18,Ground station 1,4,2023-06-01 06:59:00,2023-06-01 07:14:00,900,4,5
WalkerDelta_4,Ground station 1,5,2023-06-01 07:12:00,2023-06-01 07:18:00,360,5,5
WalkerDelta_7,Ground station 1,2,2023-06-01 07:13:00,2023-06-01 07:24:00,660,5,5
WalkerDelta_17,Ground station 1,5,2023-06-01 07:28:00,2023-06-01 07:40:00,720,5,5
WalkerDelta_3,Ground station 1,5,2023-06-01 07:37:00,2023-06-01 07:44:00,420,5,5
WalkerDelta_6,Ground station 1,3,2023-06-01 07:38:00,2023-06-01 07:49:00,660,5,5
WalkerDelta_20,Ground station 1,5,2023-06-01 07:57:00,2023-06-01 08:06:00,540,5,5
WalkerDelta_2,Ground station 1,5,2023-06-01 08:01:00,2023-06-01 08:10:00,540,6,6
WalkerDelta_5,Ground station 1,3,2023-06-01 08:03:00,2023-06-01 08:13:00,600,6,6
WalkerDelta_1,Ground station 1,6,2023-06-01 08:26:00,2023-06-01 08:36:00,600,6,6
WalkerDelta_8,Ground station 1,3,2023-06-01 08:29:00,2023-06-01 08:38:00,540,6,6
WalkerDelta_4,Ground station 1,6,2023-06-01 08:51:00,2023-06-01 09:02:00,660,6,6
WalkerDelta_7,Ground station 1,3,2023-06-01 08:55:00,2023-06-01 09:03:00,480,6,6
WalkerDelta_12,Ground station 1,1,2023-06-01 09:13:00,2023-06-01 09:27:00,840,6,6
WalkerDelta_3,Ground station 1,6,2023-06-01 09:16:00,2023-06-01 09:27:00,660,6,6
WalkerDelta_6,Ground station 1,4,2023-06-01 09:21:00,2023-06-01 09:27:00,360,6,6
WalkerDelta_9,Ground station 1,1,2023-06-01 09:28:00,2023-06-01 09:35:00,420,6,7
WalkerDelta_2,Ground station 1,6,2023-06-01 09:40:00,2023-06-01 09:52:00,720,7,7
WalkerDelta_5,Ground station 1,4,2023-06-01 09:47:00,2023-06-01 09:52:00,300,7,7
WalkerDelta_11,Ground station 1,1,2023-06-01 09:40:00,2023-06-01 09:56:00,960,6,6
WalkerDelta_1,Ground station 1,7,2023-06-01 10:05:00,2023-06-01 10:17:00,720,7,7
WalkerDelta_8,Ground station 1,4,2023-06-01 10:13:00,2023-06-01 10:17:00,240,7,7
WalkerDelta_4,Ground station 1,7,2023-06-01 10:30:00,2023-06-01 10:42:00,720,7,7
WalkerDelta_7,Ground station 1,4,2023-06-01 10:39:00,2023-06-01 10:42:00,180,7,7
WalkerDelta_10,Ground station 1,1,2023-06-01 10:40:00,2023-06-01 10:51:00,660,7,7
WalkerDelta_3,Ground station 1,7,2023-06-01 10:55:00,2023-06-01 11:06:00,660,7,7
WalkerDelta_6,Ground station 1,5,2023-06-01 11:04:00,2023-06-01 11:08:00,240,7,7
WalkerDelta_9,Ground station 1,2,2023-06-01 11:04:00,2023-06-01 11:16:00,720,7,8
WalkerDelta_12,Ground station 1,2,2023-06-01 11:02:00,2023-06-01 11:21:00,1140,7,7
WalkerDelta_2,Ground station 1,7,2023-06-01 11:21:00,2023-06-01 11:30:00,540,8,8
WalkerDelta_5,Ground station 1,5,2023-06-01 11:29:00,2023-06-01 11:34:00,300,8,8
WalkerDelta_11,Ground station 1,2,2023-06-01 11:30:00,2023-06-01 11:49:00,1140,7,7
WalkerDelta_1,Ground station 1,8,2023-06-01 11:46:00,2023-06-01 11:54:00,480,8,8
WalkerDelta_8,Ground station 1,5,2023-06-01 11:54:00,2023-06-01 12:00:00,360,8,8
WalkerDelta_4,Ground station 1,8,2023-06-01 12:13:00,2023-06-01 12:16:00,180,8,8
WalkerDelta_7,Ground station 1,5,2023-06-01 12:19:00,2023-06-01 12:26:00,420,8,8
WalkerDelta_10,Ground station 1,2,2023-06-01 12:20:00,2023-06-01 12:31:00,660,8,8
WalkerDelta_6,Ground station 1,6,2023-06-01 12:43:00,2023-06-01 12:52:00,540,8,9
WalkerDelta_9,Ground station 1,3,2023-06-01 12:45:00,2023-06-01 12:55:00,600,8,9
WalkerDelta_12,Ground station 1,3,2023-06-01 12:56:00,2023-06-01 13:13:00,1020,8,8
WalkerDelta_15,Ground station 1,3,2023-06-01 13:12:00,2023-06-01 13:17:00,300,8,8
WalkerDelta_5,Ground station 1,6,2023-06-01 13:08:00,2023-06-01 13:18:00,600,9,9
WalkerDelta_11,Ground station 1,3,2023-06-01 13:24:00,2023-06-01 13:41:00,1020,8,8
WalkerDelta_8,Ground station 1,6,2023-06-01 13:33:00,2023-06-01 13:43:00,600,9,9
WalkerDelta_14,Ground station 1,3,2023-06-01 13:36:00,2023-06-01 13:48:00,720,8,8
WalkerDelta_10,Ground station 1,3,2023-06-01 14:03:00,2023-06-01 14:09:00,360,9,9
WalkerDelta_7,Ground station 1,6,2023-06-01 13:58:00,2023-06-01 14:09:00,660,9,9
WalkerDelta_13,Ground station 1,3,2023-06-01 14:03:00,2023-06-01 14:17:00,840,8,8
WalkerDelta_6,Ground station 1,7,2023-06-01 14:22:00,2023-06-01 14:34:00,720,10,10
WalkerDelta_9,Ground station 1,4,2023-06-01 14:29:00,2023-06-01 14:34:00,300,10,10
WalkerDelta_16,Ground station 1,3,2023-06-01 14:29:00,2023-06-01 14:46:00,1020,9,9
WalkerDelta_5,Ground station 1,7,2023-06-01 14:47:00,2023-06-01 14:59:00,720,10,10
WalkerDelta_12,Ground station 1,4,2023-06-01 14:52:00,2023-06-01 15:06:00,840,9,9
WalkerDelta_15,Ground station 1,4,2023-06-01 14:56:00,2023-06-01 15:14:00,1080,9,9
WalkerDelta_8,Ground station 1,7,2023-06-01 15:12:00,2023-06-01 15:24:00,720,10,10
WalkerDelta_11,Ground station 1,4,2023-06-01 15:21:00,2023-06-01 15:35:00,840,9,9
WalkerDelta_14,Ground station 1,4,2023-06-01 15:24:00,2023-06-01 15:42:00,1080,9,9
WalkerDelta_7,Ground station 1,7,2023-06-01 15:37:00,2023-06-01 15:48:00,660,10,10
WalkerDelta_10,Ground station 1,4,2023-06-01 15:46:00,2023-06-01 15:50:00,240,10,10
WalkerDelta_13,Ground station 1,4,2023-06-01 15:52:00,2023-06-01 16:10:00,1080,9,10
WalkerDelta_6,Ground station 1,8,2023-06-01 16:02:00,2023-06-01 16:12:00,600,11,11
WalkerDelta_9,Ground station 1,5,2023-06-01 16:11:00,2023-06-01 16:16:00,300,11,11
WalkerDelta_5,Ground station 1,8,2023-06-01 16:28:00,2023-06-01 16:36:00,480,11,11
WalkerDelta_16,Ground station 1,4,2023-06-01 16:20:00,2023-06-01 16:38:00,1080,10,10
WalkerDelta_8,Ground station 1,8,2023-06-01 16:54:00,2023-06-01 16:59:00,300,11,11
WalkerDelta_12,Ground station 1,5,2023-06-01 16:46:00,2023-06-01 17:02:00,960,10,10
WalkerDelta_15,Ground station 1,5,2023-06-01 16:48:00,2023-06-01 17:06:00,1080,10,10
WalkerDelta_11,Ground station 1,5,2023-06-01 17:14:00,2023-06-01 17:31:00,1020,10,10
WalkerDelta_10,Ground station 1,5,2023-06-01 17:25:00,2023-06-01 17:34:00,540,11,12
WalkerDelta_14,Ground station 1,5,2023-06-01 17:17:00,2023-06-01 17:34:00,1020,10,10
WalkerDelta_9,Ground station 1,6,2023-06-01 17:50:00,2023-06-01 18:00:00,600,12,12
WalkerDelta_13,Ground station 1,5,2023-06-01 17:45:00,2023-06-01 18:02:00,1020,10,11
WalkerDelta_20,Ground station 1,6,2023-06-01 18:01:00,2023-06-01 18:07:00,360,11,11
WalkerDelta_16,Ground station 1,5,2023-06-01 18:14:00,2023-06-01 18:31:00,1020,11,11
WalkerDelta_19,Ground station 1,5,2023-06-01 18:26:00,2023-06-01 18:37:00,660,11,11
WalkerDelta_12,Ground station 1,6,2023-06-01 18:39:00,2023-06-01 18:57:00,1080,11,11
WalkerDelta_15,Ground station 1,6,2023-06-01 18:43:00,2023-06-01 18:59:00,960,11,11
WalkerDelta_18,Ground station 1,5,2023-06-01 18:52:00,2023-06-01 19:07:00,900,11,11
WalkerDelta_10,Ground station 1,6,2023-06-01 19:04:00,2023-06-01 19:16:00,720,12,13
WalkerDelta_11,Ground station 1,6,2023-06-01 19:07:00,2023-06-01 19:25:00,1080,11,11
WalkerDelta_14,Ground station 1,6,2023-06-01 19:12:00,2023-06-01 19:27:00,900,11,11
WalkerDelta_17,Ground station 1,6,2023-06-01 19:19:00,2023-06-01 19:35:00,960,11,11
WalkerDelta_9,Ground station 1,7,2023-06-01 19:29:00,2023-06-01 19:41:00,720,13,13
WalkerDelta_13,Ground station 1,6,2023-06-01 19:41:00,2023-06-01 19:56:00,900,12,12
WalkerDelta_20,Ground station 1,7,2023-06-01 19:46:00,2023-06-01 20:04:00,1080,12,12
WalkerDelta_16,Ground station 1,6,2023-06-01 20:10:00,2023-06-01 20:24:00,840,12,12
WalkerDelta_19,Ground station 1,6,2023-06-01 20:14:00,2023-06-01 20:32:00,1080,12,12
WalkerDelta_12,Ground station 1,7,2023-06-01 20:31:00,2023-06-01 20:49:00,1080,12,12
WalkerDelta_15,Ground station 1,7,2023-06-01 20:39:00,2023-06-01 20:53:00,840,12,12
WalkerDelta_10,Ground station 1,7,2023-06-01 20:44:00,2023-06-01 20:55:00,660,14,14
WalkerDelta_18,Ground station 1,6,2023-06-01 20:41:00,2023-06-01 21:00:00,1140,12,12
WalkerDelta_11,Ground station 1,7,2023-06-01 20:59:00,2023-06-01 21:16:00,1020,12,12
WalkerDelta_9,Ground station 1,8,2023-06-01 21:10:00,2023-06-01 21:18:00,480,14,14
WalkerDelta_14,Ground station 1,7,2023-06-01 21:08:00,2023-06-01 21:22:00,840,12,12
WalkerDelta_17,Ground station 1,7,2023-06-01 21:09:00,2023-06-01 21:28:00,1140,12,13
WalkerDelta_13,Ground station 1,7,2023-06-01 21:36:00,2023-06-01 21:51:00,900,13,13
WalkerDelta_20,Ground station 1,8,2023-06-01 21:38:00,2023-06-01 21:56:00,1080,13,13
WalkerDelta_16,Ground station 1,7,2023-06-01 22:04:00,2023-06-01 22:20:00,960,13,13
WalkerDelta_19,Ground station 1,7,2023-06-01 22:06:00,2023-06-01 22:24:00,1080,13,13
WalkerDelta_12,Ground station 1,8,2023-06-01 22:27:00,2023-06-01 22:34:00,420,13,13
WalkerDelta_15,Ground station 1,8,2023-06-01 22:32:00,2023-06-01 22:49:00,1020,13,13
WalkerDelta_18,Ground station 1,7,2023-06-01 22:35:00,2023-06-01 22:52:00,1020,13,13
WalkerDelta_14,Ground station 1,8,2023-06-01 23:00:00,2023-06-01 23:18:00,1080,13,14
WalkerDelta_17,Ground station 1,8,2023-06-01 23:04:00,2023-06-01 23:20:00,960,13,14
WalkerDelta_2,Ground station 1,8,2023-06-01 23:35:00,2023-06-01 23:39:00,240,15,15
WalkerDelta_13,Ground station 1,8,2023-06-01 23:28:00,2023-06-01 23:47:00,1140,14,14
WalkerDelta_20,Ground station 1,9,2023-06-01 23:33:00,2023-06-01 23:48:00,900,14,14
WalkerDelta_1,Ground station 1,9,2023-06-01 23:58:00,2023-06-02 00:06:00,480,16,16
WalkerDelta_16,Ground station 1,8,2023-06-01 23:56:00,2023-06-02 00:15:00,1140,14,14
WalkerDelta_19,Ground station 1,8,2023-06-02 00:02:00,2023-06-02 00:17:00,900,14,14
WalkerDelta_4,Ground station 1,9,2023-06-02 00:22:00,2023-06-02 00:32:00,600,16,16
WalkerDelta_15,Ground station 1,9,2023-06-02 00:24:00,2023-06-02 00:43:00,1140,14,14
WalkerDelta_18,Ground station 1,8,2023-06-02 00:31:00,2023-06-02 00:45:00,840,14,14
WalkerDelta_3,Ground station 1,8,2023-06-02 00:46:00,2023-06-02 00:57:00,660,16,16
WalkerDelta_14,Ground station 1,9,2023-06-02 00:52:00,2023-06-02 01:11:00,1140,14,15
WalkerDelta_17,Ground station 1,9,2023-06-02 01:00:00,2023-06-02 01:14:00,840,14,15
WalkerDelta_2,Ground station 1,9,2023-06-02 01:10:00,2023-06-02 01:22:00,720,16,16
WalkerDelta_13,Ground station 1,9,2023-06-02 01:21:00,2023-06-02 01:38:00,1020,15,15
WalkerDelta_20,Ground station 1,10,2023-06-02 01:29:00,2023-06-02 01:43:00,840,15,15
WalkerDelta_1,Ground station 1,10,2023-06-02 01:35:00,2023-06-02 01:47:00,720,17,17
WalkerDelta_16,Ground station 1,9,2023-06-02 01:49:00,2023-06-02 02:06:00,1020,15,15
WalkerDelta_19,Ground station 1,9,2023-06-02 01:57:00,2023-06-02 02:12:00,900,15,15
WalkerDelta_4,Ground station 1,10,2023-06-02 02:00:00,2023-06-02 02:12:00,720,17,17
WalkerDelta_15,Ground station 1,10,2023-06-02 02:18:00,2023-06-02 02:32:00,840,15,15
WalkerDelta_3,Ground station 1,9,2023-06-02 02:25:00,2023-06-02 02:37:00,720,17,17
WalkerDelta_18,Ground station 1,9,2023-06-02 02:26:00,2023-06-02 02:41:00,900,15,15
WalkerDelta_14,Ground station 1,10,2023-06-02 02:47:00,2023-06-02 02:59:00,720,15,16
WalkerDelta_2,Ground station 1,10,2023-06-02 02:51:00,2023-06-02 03:01:00,600,17,17
WalkerDelta_17,Ground station 1,10,2023-06-02 02:54:00,2023-06-02 03:10:00,960,16,16
WalkerDelta_13,Ground station 1,10,2023-06-02 03:17:00,2023-06-02 03:23:00,360,16,16
WalkerDelta_1,Ground station 1,11,2023-06-02 03:16:00,2023-06-02 03:26:00,600,18,18
WalkerDelta_20,Ground station 1,11,2023-06-02 03:22:00,2023-06-02 03:39:00,1020,16,16
WalkerDelta_4,Ground station 1,11,2023-06-02 03:42:00,2023-06-02 03:51:00,540,18,18
WalkerDelta_19,Ground station 1,10,2023-06-02 03:50:00,2023-06-02 04:08:00,1080,16,16
WalkerDelta_3,Ground station 1,10,2023-06-02 04:08:00,2023-06-02 04:15:00,420,18,18
WalkerDelta_6,Ground station 1,9,2023-06-02 04:18:00,2023-06-02 04:21:00,180,18,18
WalkerDelta_18,Ground station 1,10,2023-06-02 04:18:00,2023-06-02 04:36:00,1080,16,16
WalkerDelta_2,Ground station 1,11,2023-06-02 04:34:00,2023-06-02 04:40:00,360,18,18
WalkerDelta_5,Ground station 1,9,2023-06-02 04:40:00,2023-06-02 04:48:00,480,18,19
WalkerDelta_1,Ground station 1,12,2023-06-02 05:00:00,2023-06-02 05:05:00,300,19,19
WalkerDelta_17,Ground station 1,11,2023-06-02 04:46:00,2023-06-02 05:05:00,1140,17,17
WalkerDelta_8,Ground station 1,9,2023-06-02 05:04:00,2023-06-02 05:13:00,540,19,19
WalkerDelta_4,Ground station 1,12,2023-06-02 05:26:00,2023-06-02 05:30:00,240,19,19
WalkerDelta_20,Ground station 1,12,2023-06-02 05:14:00,2023-06-02 05:33:00,1140,17,17
WalkerDelta_7,Ground station 1,8,2023-06-02 05:28:00,2023-06-02 05:39:00,660,19,19
WalkerDelta_3,Ground station 1,11,2023-06-02 05:52:00,2023-06-02 05:55:00,180,19,19
WalkerDelta_19,Ground station 1,11,2023-06-02 05:42:00,2023-06-02 06:01:00,1140,17,17
WalkerDelta_6,Ground station 1,10,2023-06-02 05:53:00,2023-06-02 06:04:00,660,19,19
WalkerDelta_2,Ground station 1,12,2023-06-02 06:17:00,2023-06-02 06:21:00,240,19,20
WalkerDelta_18,Ground station 1,11,2023-06-02 06:10:00,2023-06-02 06:28:00,1080,17,18
WalkerDelta_5,Ground station 1,10,2023-06-02 06:17:00,2023-06-02 06:29:00,720,19,20
WalkerDelta_1,Ground station 1,13,2023-06-02 06:42:00,2023-06-02 06:47:00,300,20,20
WalkerDelta_8,Ground station 1,10,2023-06-02 06:42:00,2023-06-02 06:54:00,720,20,20
WalkerDelta_17,Ground station 1,12,2023-06-02 06:39:00,2023-06-02 06:55:00,960,18,18
WalkerDelta_4,Ground station 1,13,2023-06-02 07:07:00,2023-06-02 07:13:00,360,20,20
WalkerDelta_7,Ground station 1,9,2023-06-02 07:07:00,2023-06-02 07:19:00,720,20,20
WalkerDelta_20,Ground station 1,13,2023-06-02 07:08:00,2023-06-02 07:22:00,840,18,18
WalkerDelta_3,Ground station 1,12,2023-06-02 07:31:00,2023-06-02 07:39:00,480,20,20
WalkerDelta_6,Ground station 1,11,2023-06-02 07:33:00,2023-06-02 07:43:00,600,20,20
WalkerDelta_19,Ground station 1,12,2023-06-02 07:37:00,2023-06-02 07:48:00,660,18,18
WalkerDelta_2,Ground station 1,13,2023-06-02 07:56:00,2023-06-02 08:05:00,540,21,21
WalkerDelta_5,Ground station 1,11,2023-06-02 07:58:00,2023-06-02 08:08:00,600,21,21
WalkerDelta_18,Ground station 1,12,2023-06-02 08:08:00,2023-06-02 08:12:00,240,18,19
WalkerDelta_1,Ground station 1,14,2023-06-02 08:21:00,2023-06-02 08:31:00,600,21,21
WalkerDelta_8,Ground station 1,11,2023-06-02 08:24:00,2023-06-02 08:33:00,540,21,21
WalkerDelta_12,Ground station 1,9,2023-06-02 08:29:00,2023-06-02 08:37:00,480,19,19
WalkerDelta_4,Ground station 1,14,2023-06-02 08:46:00,2023-06-02 08:56:00,600,21,21
WalkerDelta_7,Ground station 1,10,2023-06-02 08:50:00,2023-06-02 08:57:00,420,21,21
WalkerDelta_11,Ground station 1,8,2023-06-02 08:55:00,2023-06-02 09:07:00,720,19,19
WalkerDelta_3,Ground station 1,13,2023-06-02 09:10:00,2023-06-02 09:22:00,720,21,21
WalkerDelta_6,Ground station 1,12,2023-06-02 09:16:00,2023-06-02 09:22:00,360,21,21
WalkerDelta_9,Ground station 1,9,2023-06-02 09:23:00,2023-06-02 09:29:00,360,21,22
WalkerDelta_2,Ground station 1,14,2023-06-02 09:35:00,2023-06-02 09:47:00,720,22,22
WalkerDelta_5,Ground station 1,12,2023-06-02 09:42:00,2023-06-02 09:47:00,300,22,22
WalkerDelta_1,Ground station 1,15,2023-06-02 10:00:00,2023-06-02 10:12:00,720,22,22
WalkerDelta_8,Ground station 1,12,2023-06-02 10:08:00,2023-06-02 10:12:00,240,22,22
WalkerDelta_12,Ground station 1,10,2023-06-02 10:15:00,2023-06-02 10:33:00,1080,20,20
WalkerDelta_4,Ground station 1,15,2023-06-02 10:25:00,2023-06-02 10:36:00,660,22,22
WalkerDelta_7,Ground station 1,11,2023-06-02 10:33:00,2023-06-02 10:37:00,240,22,22
WalkerDelta_10,Ground station 1,8,2023-06-02 10:35:00,2023-06-02 10:46:00,660,22,22
WalkerDelta_11,Ground station 1,9,2023-06-02 10:43:00,2023-06-02 11:01:00,1080,20,20
WalkerDelta_3,Ground station 1,14,2023-06-02 10:50:00,2023-06-02 11:01:00,660,22,22
WalkerDelta_6,Ground station 1,13,2023-06-02 10:59:00,2023-06-02 11:03:00,240,22,22
WalkerDelta_9,Ground station 1,10,2023-06-02 10:59:00,2023-06-02 11:11:00,720,22,23
WalkerDelta_2,Ground station 1,15,2023-06-02 11:15:00,2023-06-02 11:25:00,600,23,23
WalkerDelta_5,Ground station 1,13,2023-06-02 11:24:00,2023-06-02 11:29:00,300,23,23
WalkerDelta_1,Ground station 1,16,2023-06-02 11:41:00,2023-06-02 11:49:00,480,23,23
WalkerDelta_8,Ground station 1,13,2023-06-02 11:49:00,2023-06-02 11:55:00,360,23,23
WalkerDelta_4,Ground station 1,16,2023-06-02 12:07:00,2023-06-02 12:11:00,240,23,23
WalkerDelta_7,Ground station 1,12,2023-06-02 12:13:00,2023-06-02 12:21:00,480,23,23
WalkerDelta_10,Ground station 1,9,2023-06-02 12:14:00,2023-06-02 12:25:00,660,23,23
WalkerDelta_12,Ground station 1,11,2023-06-02 12:07:00,2023-06-02 12:25:00,1080,21,21
WalkerDelta_6,Ground station 1,14,2023-06-02 12:38:00,2023-06-02 12:47:00,540,23,24
WalkerDelta_9,Ground station 1,11,2023-06-02 12:40:00,2023-06-02 12:50:00,600,24,24
WalkerDelta_11,Ground station 1,10,2023-06-02 12:36:00,2023-06-02 12:53:00,1020,21,21
WalkerDelta_5,Ground station 1,14,2023-06-02 13:03:00,2023-06-02 13:12:00,540,24,24
WalkerDelta_13,Ground station 1,11,2023-06-02 13:19:00,2023-06-02 13:27:00,480,21,21
WalkerDelta_8,Ground station 1,14,2023-06-02 13:28:00,2023-06-02 13:38:00,600,24,24
WalkerDelta_16,Ground station 1,10,2023-06-02 13:44:00,2023-06-02 13:57:00,780,22,22
WalkerDelta_7,Ground station 1,13,2023-06-02 13:52:00,2023-06-02 14:03:00,660,24,24
WalkerDelta_10,Ground station 1,10,2023-06-02 13:57:00,2023-06-02 14:04:00,420,24,24
WalkerDelta_12,Ground station 1,12,2023-06-02 14:02:00,2023-06-02 14:18:00,960,22,22
WalkerDelta_15,Ground station 1,11,2023-06-02 14:10:00,2023-06-02 14:26:00,960,22,22
WalkerDelta_6,Ground station 1,15,2023-06-02 14:17:00,2023-06-02 14:29:00,720,25,25
WalkerDelta_9,Ground station 1,12,2023-06-02 14:23:00,2023-06-02 14:29:00,360,25,25
WalkerDelta_11,Ground station 1,11,2023-06-02 14:32:00,2023-06-02 14:46:00,840,22,22
WalkerDelta_14,Ground station 1,11,2023-06-02 14:37:00,2023-06-02 14:54:00,1020,22,22
WalkerDelta_5,Ground station 1,15,2023-06-02 14:42:00,2023-06-02 14:54:00,720,25,25
WalkerDelta_8,Ground station 1,15,2023-06-02 15:07:00,2023-06-02 15:18:00,660,25,25
WalkerDelta_13,Ground station 1,12,2023-06-02 15:05:00,2023-06-02 15:23:00,1080,22,23
WalkerDelta_7,Ground station 1,14,2023-06-02 15:32:00,2023-06-02 15:43:00,660,25,25
WalkerDelta_10,Ground station 1,11,2023-06-02 15:41:00,2023-06-02 15:44:00,180,25,25
WalkerDelta_16,Ground station 1,11,2023-06-02 15:32:00,2023-06-02 15:51:00,1140,23,23
WalkerDelta_6,Ground station 1,16,2023-06-02 15:57:00,2023-06-02 16:07:00,600,26,26
WalkerDelta_9,Ground station 1,13,2023-06-02 16:06:00,2023-06-02 16:10:00,240,26,26
WalkerDelta_12,Ground station 1,13,2023-06-02 15:58:00,2023-06-02 16:12:00,840,23,23
WalkerDelta_15,Ground station 1,12,2023-06-02 16:00:00,2023-06-02 16:19:00,1140,23,23
WalkerDelta_5,Ground station 1,16,2023-06-02 16:23:00,2023-06-02 16:31:00,480,26,26
WalkerDelta_11,Ground station 1,12,2023-06-02 16:27:00,2023-06-02 16:42:00,900,23,23
WalkerDelta_14,Ground station 1,12,2023-06-02 16:28:00,2023-06-02 16:47:00,1140,23,23
WalkerDelta_8,Ground station 1,16,2023-06-02 16:49:00,2023-06-02 16:54:00,300,26,26
WalkerDelta_13,Ground station 1,13,2023-06-02 16:57:00,2023-06-02 17:15:00,1080,23,24
WalkerDelta_10,Ground station 1,12,2023-06-02 17:20:00,2023-06-02 17:28:00,480,26,27
WalkerDelta_16,Ground station 1,12,2023-06-02 17:25:00,2023-06-02 17:43:00,1080,24,24
